collection_num	cookie_num	name	value	domain	path	expires	size	httponly	secure	samesite	raw_cookie
128	6	SRM_B	2F820B87F256689D33521ACDF3AD6949	.c.bing.com	/	1678459401.05268	37	0	1	None	{'domain': '.c.bing.com', 'expires': 1678459401.05268, 'httpOnly': False, 'name': 'SRM_B', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 37, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '2F820B87F256689D33521ACDF3AD6949'}
128	7	SM	C	.c.clarity.ms	/	-1	3	0	1	None	{'domain': '.c.clarity.ms', 'expires': -1, 'httpOnly': False, 'name': 'SM', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': True, 'size': 3, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'C'}
128	8	MUID	2F820B87F256689D33521ACDF3AD6949	.clarity.ms	/	1678459402.25143	36	0	1	None	{'domain': '.clarity.ms', 'expires': 1678459402.251432, 'httpOnly': False, 'name': 'MUID', 'path': '/', 'priority': 'High', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 36, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '2F820B87F256689D33521ACDF3AD6949'}
128	9	ANONCHK	0	.c.clarity.ms	/	1644764002.25145	8	0	1	None	{'domain': '.c.clarity.ms', 'expires': 1644764002.251448, 'httpOnly': False, 'name': 'ANONCHK', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 8, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '0'}
128	10	_clsk	mm7dop|1644763401369|1|1|a.clarity.ms/collect	.badeparadies-schwarzwald.de	/	1644849801	50	0	0	None	{'domain': '.badeparadies-schwarzwald.de', 'expires': 1644849801, 'httpOnly': False, 'name': '_clsk', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 50, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'mm7dop|1644763401369|1|1|a.clarity.ms/collect'}
129	0	PHPSESSID	25bcd9b9681ee62ec233463a73ea6d23cd84f0e7	www.badeparadies-schwarzwald.de	/	1644764778.71986	49	0	0	None	{'domain': 'www.badeparadies-schwarzwald.de', 'expires': 1644764778.719858, 'httpOnly': False, 'name': 'PHPSESSID', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 49, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '25bcd9b9681ee62ec233463a73ea6d23cd84f0e7'}
129	1	SERVERID	www02-live	www.badeparadies-schwarzwald.de	/	-1	18	0	0	None	{'domain': 'www.badeparadies-schwarzwald.de', 'expires': -1, 'httpOnly': False, 'name': 'SERVERID', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': True, 'size': 18, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'www02-live'}
129	2	MUID	2F820B87F256689D33521ACDF3AD6949	.bing.com	/	1678459400.23003	36	0	1	None	{'domain': '.bing.com', 'expires': 1678459400.230031, 'httpOnly': False, 'name': 'MUID', 'path': '/', 'priority': 'High', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 36, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '2F820B87F256689D33521ACDF3AD6949'}
129	3	_uetsid	49e3a5a08cdb11ec9e4e632facfcbead	.badeparadies-schwarzwald.de	/	1644849800	39	0	0	None	{'domain': '.badeparadies-schwarzwald.de', 'expires': 1644849800, 'httpOnly': False, 'name': '_uetsid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 39, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '49e3a5a08cdb11ec9e4e632facfcbead'}
129	4	_uetvid	49e3c6f08cdb11ecb1b4bba448f165ac	.badeparadies-schwarzwald.de	/	1678459400	39	0	0	None	{'domain': '.badeparadies-schwarzwald.de', 'expires': 1678459400, 'httpOnly': False, 'name': '_uetvid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 39, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '49e3c6f08cdb11ecb1b4bba448f165ac'}
129	5	_clck	1itikae|1|eyy|0	.badeparadies-schwarzwald.de	/	1676299401	20	0	0	None	{'domain': '.badeparadies-schwarzwald.de', 'expires': 1676299401, 'httpOnly': False, 'name': '_clck', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 20, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1itikae|1|eyy|0'}
129	6	SRM_B	2F820B87F256689D33521ACDF3AD6949	.c.bing.com	/	1678459401.05268	37	0	1	None	{'domain': '.c.bing.com', 'expires': 1678459401.05268, 'httpOnly': False, 'name': 'SRM_B', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 37, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '2F820B87F256689D33521ACDF3AD6949'}
129	7	SM	C	.c.clarity.ms	/	-1	3	0	1	None	{'domain': '.c.clarity.ms', 'expires': -1, 'httpOnly': False, 'name': 'SM', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': True, 'size': 3, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'C'}
129	8	MUID	2F820B87F256689D33521ACDF3AD6949	.clarity.ms	/	1678459402.25143	36	0	1	None	{'domain': '.clarity.ms', 'expires': 1678459402.251432, 'httpOnly': False, 'name': 'MUID', 'path': '/', 'priority': 'High', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 36, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '2F820B87F256689D33521ACDF3AD6949'}
129	9	ANONCHK	0	.c.clarity.ms	/	1644764002.25145	8	0	1	None	{'domain': '.c.clarity.ms', 'expires': 1644764002.251448, 'httpOnly': False, 'name': 'ANONCHK', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 8, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '0'}
129	10	_clsk	mm7dop|1644763401369|1|1|a.clarity.ms/collect	.badeparadies-schwarzwald.de	/	1644849801	50	0	0	None	{'domain': '.badeparadies-schwarzwald.de', 'expires': 1644849801, 'httpOnly': False, 'name': '_clsk', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 50, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'mm7dop|1644763401369|1|1|a.clarity.ms/collect'}
130	0	_conv_s	si%3A1*sh%3A1644763937784-0.3393979676687464*pv%3A1	.theaccessgroup.com	/	1644765148	58	0	0	Lax	{'domain': '.theaccessgroup.com', 'expires': 1644765148, 'httpOnly': False, 'name': '_conv_s', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 58, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'si%3A1*sh%3A1644763937784-0.3393979676687464*pv%3A1'}
130	1	gaconnector_page_visits	1	.theaccessgroup.com	/	1660488737	24	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488737, 'httpOnly': False, 'name': 'gaconnector_page_visits', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 24, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1'}
130	2	gaconnector_pages_visited_list	/en-gb/crm/sectors/hospitality/	.theaccessgroup.com	/	1660488737	61	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488737, 'httpOnly': False, 'name': 'gaconnector_pages_visited_list', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 61, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '/en-gb/crm/sectors/hospitality/'}
130	3	_biz_nA	1	.theaccessgroup.com	/	1676299938	8	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1676299938, 'httpOnly': False, 'name': '_biz_nA', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 8, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1'}
130	4	_biz_sid	37f289	.theaccessgroup.com	/	1644765738	14	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1644765738, 'httpOnly': False, 'name': '_biz_sid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 14, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '37f289'}
130	5	_biz_uid	fd95441d17cb4d0dbed7327ca3d51780	.theaccessgroup.com	/	1676299938	40	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1676299938, 'httpOnly': False, 'name': '_biz_uid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 40, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'fd95441d17cb4d0dbed7327ca3d51780'}
130	6	_mkto_trk	id:302-WOS-863&token:_mch-theaccessgroup.com-1644763938271-44543	.theaccessgroup.com	/	1707835938	73	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1707835938, 'httpOnly': False, 'name': '_mkto_trk', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 73, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'id:302-WOS-863&token:_mch-theaccessgroup.com-1644763938271-44543'}
130	7	_BUID	fd95441d17cb4d0dbed7327ca3d51780	.bizible.com	/	1676299938.29313	37	0	1	None	{'domain': '.bizible.com', 'expires': 1676299938.293129, 'httpOnly': False, 'name': '_BUID', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 37, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'fd95441d17cb4d0dbed7327ca3d51780'}
130	8	gaconnector_fc_campaign	(direct)	.theaccessgroup.com	/	1660488738	31	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_fc_campaign', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 31, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(direct)'}
130	9	gaconnector_lc_medium	(none)	.theaccessgroup.com	/	1660488738	27	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_lc_medium', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 27, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(none)'}
130	10	gaconnector_fc_medium	(none)	.theaccessgroup.com	/	1660488738	27	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_fc_medium', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 27, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(none)'}
130	11	gaconnector_lc_source	(direct)	.theaccessgroup.com	/	1660488738	29	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_lc_source', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 29, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(direct)'}
130	12	gaconnector_fc_source	(direct)	.theaccessgroup.com	/	1660488738	29	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_fc_source', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 29, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(direct)'}
130	13	gaconnector_gclid		.theaccessgroup.com	/	1660488738	17	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_gclid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 17, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': ''}
130	14	gaconnector_lc_channel	Direct	.theaccessgroup.com	/	1660488738	28	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_lc_channel', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 28, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'Direct'}
130	15	gaconnector_OS	Windows 10	.theaccessgroup.com	/	1660488738	24	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_OS', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 24, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'Windows 10'}
130	16	gaconnector_ip_address	-	.theaccessgroup.com	/	1660488738	23	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_ip_address', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 23, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '-'}
130	17	gaconnector_fc_channel	Direct	.theaccessgroup.com	/	1660488738	28	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_fc_channel', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 28, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'Direct'}
130	18	gaconnector_lc_landing	https://www.theaccessgroup.com/en-gb/crm/sectors/hospitality/	.theaccessgroup.com	/	1660488738	83	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_lc_landing', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 83, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'https://www.theaccessgroup.com/en-gb/crm/sectors/hospitality/'}
130	19	gaconnector_lc_campaign	(direct)	.theaccessgroup.com	/	1660488738	31	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_lc_campaign', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 31, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(direct)'}
130	20	gaconnector_fc_term	(not set)	.theaccessgroup.com	/	1660488738	28	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_fc_term', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 28, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(not set)'}
130	21	gaconnector_lc_term	(not set)	.theaccessgroup.com	/	1660488738	28	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_lc_term', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 28, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(not set)'}
130	22	gaconnector_fc_content	(not set)	.theaccessgroup.com	/	1660488738	31	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_fc_content', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 31, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(not set)'}
130	23	gaconnector_lc_content	(not set)	.theaccessgroup.com	/	1660488738	31	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_lc_content', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 31, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(not set)'}
130	24	gaconnector_fc_landing	https://www.theaccessgroup.com/en-gb/crm/sectors/hospitality/	.theaccessgroup.com	/	1660488738	83	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_fc_landing', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 83, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'https://www.theaccessgroup.com/en-gb/crm/sectors/hospitality/'}
130	25	gaconnector_lc_referrer	(not set)	.theaccessgroup.com	/	1660488738	32	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_lc_referrer', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 32, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(not set)'}
130	26	gaconnector_fc_referrer	(not set)	.theaccessgroup.com	/	1660488738	32	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_fc_referrer', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 32, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(not set)'}
130	27	gaconnector_country_code	GB	.theaccessgroup.com	/	1660488738	26	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_country_code', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 26, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'GB'}
130	28	gaconnector_country	United Kingdom	.theaccessgroup.com	/	1660488738	33	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_country', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 33, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'United Kingdom'}
130	29	gaconnector_city	London	.theaccessgroup.com	/	1660488738	22	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_city', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 22, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'London'}
130	30	gaconnector_browser	Chrome 98.0.4758.82	.theaccessgroup.com	/	1660488738	38	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_browser', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 38, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'Chrome 98.0.4758.82'}
130	31	gaconnector_device	desktop	.theaccessgroup.com	/	1660488738	25	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_device', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 25, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'desktop'}
130	32	gaconnector_region	England	.theaccessgroup.com	/	1660488738	25	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_region', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 25, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'England'}
130	33	gaconnector_time_zone	Europe/London	.theaccessgroup.com	/	1660488738	34	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_time_zone', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 34, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'Europe/London'}
130	34	gaconnector_latitude	51.5085	.theaccessgroup.com	/	1660488738	27	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_latitude', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 27, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '51.5085'}
130	35	gaconnector_longitude	-0.0898	.theaccessgroup.com	/	1660488738	28	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_longitude', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 28, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '-0.0898'}
130	36	gaconnector_all_traffic_sources	(direct)/(none)	.theaccessgroup.com	/	1660488738	46	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_all_traffic_sources', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 46, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '(direct)/(none)'}
130	37	_biz_pendingA	%5B%5D	.theaccessgroup.com	/	1676299938	19	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1676299938, 'httpOnly': False, 'name': '_biz_pendingA', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 19, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%5B%5D'}
130	38	_BUID	495da7238744cadb75d7148790286727	.bizibly.com	/	1676299938.31674	37	0	1	None	{'domain': '.bizibly.com', 'expires': 1676299938.316739, 'httpOnly': False, 'name': '_BUID', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 37, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '495da7238744cadb75d7148790286727'}
130	39	_ga	GA1.2.1943522415.1644763938	.theaccessgroup.com	/	1707835939	30	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1707835939, 'httpOnly': False, 'name': '_ga', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 30, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'GA1.2.1943522415.1644763938'}
130	40	_gid	GA1.2.128660098.1644763938	.theaccessgroup.com	/	1644850339	30	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1644850339, 'httpOnly': False, 'name': '_gid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 30, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'GA1.2.128660098.1644763938'}
130	41	_biz_flagsA	%7B%22Version%22%3A1%2C%22ViewThrough%22%3A%221%22%2C%22XDomain%22%3A%221%22%7D	.theaccessgroup.com	/	1676299938	90	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1676299938, 'httpOnly': False, 'name': '_biz_flagsA', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 90, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%22Version%22%3A1%2C%22ViewThrough%22%3A%221%22%2C%22XDomain%22%3A%221%22%7D'}
130	42	_gcl_au	1.1.570954459.1644763938	.theaccessgroup.com	/	1652539938	31	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1652539938, 'httpOnly': False, 'name': '_gcl_au', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 31, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1.1.570954459.1644763938'}
130	43	YSC	YT8wdSIygIA	.youtube.com	/	-1	14	1	1	None	{'domain': '.youtube.com', 'expires': -1, 'httpOnly': True, 'name': 'YSC', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': True, 'size': 14, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'YT8wdSIygIA'}
130	44	VISITOR_INFO1_LIVE	tnK4Z_dNo7A	.youtube.com	/	1660315938.48713	29	1	1	None	{'domain': '.youtube.com', 'expires': 1660315938.487127, 'httpOnly': True, 'name': 'VISITOR_INFO1_LIVE', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 29, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'tnK4Z_dNo7A'}
130	45	MUID	020D07ED0FEA616D324016A70E1160F2	.bing.com	/	1678459939.79874	36	0	1	None	{'domain': '.bing.com', 'expires': 1678459939.798738, 'httpOnly': False, 'name': 'MUID', 'path': '/', 'priority': 'High', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 36, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '020D07ED0FEA616D324016A70E1160F2'}
130	46	gaconnector_GA_Client_ID	1943522415.1644763938	.theaccessgroup.com	/	1660488738	45	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1660488738, 'httpOnly': False, 'name': 'gaconnector_GA_Client_ID', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 45, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1943522415.1644763938'}
130	47	_uetsid	8aa1e0a08cdc11ec80b0e991aa90b060	.theaccessgroup.com	/	1644850338	39	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1644850338, 'httpOnly': False, 'name': '_uetsid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 39, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '8aa1e0a08cdc11ec80b0e991aa90b060'}
130	48	_uetvid	8aa211708cdc11ec9818f99162dca378	.theaccessgroup.com	/	1678459938	39	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1678459938, 'httpOnly': False, 'name': '_uetvid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 39, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '8aa211708cdc11ec9818f99162dca378'}
130	49	_dc_gtm_UA-80817726-6	1	.theaccessgroup.com	/	1644763999	22	0	0	None	{'domain': '.theaccessgroup.com', 'expires': 1644763999, 'httpOnly': False, 'name': '_dc_gtm_UA-80817726-6', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 22, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1'}
130	50	test_cookie	CheckForPermission	.doubleclick.net	/	1644764840.97133	29	0	1	None	{'domain': '.doubleclick.net', 'expires': 1644764840.971333, 'httpOnly': False, 'name': 'test_cookie', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 29, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'CheckForPermission'}
130	51	UserMatchHistory	AQJkE5b6QHKh2wAAAX7zkgQtgz6XVafTSJoyQ4oO7T0IlxnTkfOIJEC4Wgug4zywcJcLQMY_1UIYvg	.linkedin.com	/	1647355940.52526	94	0	1	None	{'domain': '.linkedin.com', 'expires': 1647355940.525264, 'httpOnly': False, 'name': 'UserMatchHistory', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 94, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'AQJkE5b6QHKh2wAAAX7zkgQtgz6XVafTSJoyQ4oO7T0IlxnTkfOIJEC4Wgug4zywcJcLQMY_1UIYvg'}
